file	line	concern	signals	source	semantic-review
src/app/services/mechanism.service.ts	3741	topology-or-consumer	point-topology	!(joint instanceof RealJoint) ||	pending
src/app/services/mechanism.service.ts	3742	topology-or-consumer	point-topology	this.links.some((candidate) => candidate.joints.includes(joint))	pending
src/app/services/mechanism.service.ts	3783	topology-or-consumer	point-topology	const list = sealedCylinderStructures(this.joints);	pending
src/app/services/mechanism.service.ts	3810	topology-or-consumer	compound-material	[cylinder.barrel, cylinder.rod].filter((bar): bar is RealLink => bar instanceof RealLink)	pending
src/app/services/mechanism.service.ts	3898	topology-or-consumer	point-topology	const driven = part.ownJoints.find((joint) => joint instanceof RealJoint && joint.input);	pending
src/app/services/mechanism.service.ts	3909	topology-or-consumer	point-topology	(joint) => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	3917	topology-or-consumer	point-topology	return driven instanceof PrisJoint	pending
src/app/services/mechanism.service.ts	3941	topology-or-consumer	compound-material	if (!(link instanceof RealLink)) continue;	pending
src/app/services/mechanism.service.ts	3947	topology-or-consumer	shape-frame	if (!(link.mass > 0) && (link.massMoI !== 0 || link.moiIsCustom)) {	pending
src/app/services/mechanism.service.ts	3948	topology-or-consumer	shape-frame	link.massMoI = 0;	pending
src/app/services/mechanism.service.ts	3979	topology-or-consumer	shape-frame	link.massMoI = derived.moi;	pending
src/app/services/mechanism.service.ts	4016	topology-or-consumer	compound-material	if (link.subset.length === 0) {	pending
src/app/services/mechanism.service.ts	4017	topology-or-consumer	point-topology	const body = uniformBodyOf(link.joints);	pending
src/app/services/mechanism.service.ts	4023	topology-or-consumer	compound-material	const parts = link.subset	pending
src/app/services/mechanism.service.ts	4024	topology-or-consumer	compound-material	.filter((member): member is RealLink => member instanceof RealLink)	pending
src/app/services/mechanism.service.ts	4030	topology-or-consumer	shape-frame	moi: member.moiIsCustom ? member.massMoI : own.moi,	pending
src/app/services/mechanism.service.ts	4144	topology-or-consumer	compound-material	(link instanceof RealLink || link instanceof SliderBlock) &&	pending
src/app/services/mechanism.service.ts	4159	topology-or-consumer	compound-material	(link) => link instanceof RealLink && analysable.has(link.id) && !(link.mass > 0)	pending
src/app/services/mechanism.service.ts	4249	topology-or-consumer	point-topology	if (this.joints.length === 0) {	pending
src/app/services/mechanism.service.ts	4252	topology-or-consumer	point-topology	const dangling = this.joints.filter((joint) => joint instanceof PrisJoint && joint.isDangling);	pending
src/app/services/mechanism.service.ts	4257	topology-or-consumer	point-topology	if (!this.joints.some((joint) => joint instanceof RealJoint && joint.input)) {	pending
src/app/services/mechanism.service.ts	4263	topology-or-consumer	point-topology	const driven = this.joints.find((joint) => joint instanceof RealJoint && joint.input);	pending
src/app/services/mechanism.service.ts	4335	topology-or-consumer	point-topology	if (only && !only.joints.some((joint) => joint.id === cylinder.pin.id)) {	pending
src/app/services/mechanism.service.ts	4343	topology-or-consumer	point-topology	const frames = solved.joints.length;	pending
src/app/services/mechanism.service.ts	4352	topology-or-consumer	point-topology	const indexOf = (id: string) => solved.joints[0].findIndex((joint) => joint.id === id);	pending
src/app/services/mechanism.service.ts	4360	topology-or-consumer	point-topology	const along = getDistance(solved.joints[t][anchor], solved.joints[t][pin]);	pending
src/app/services/mechanism.service.ts	4403	topology-or-consumer	point-topology,compound-material	(link) => link instanceof SliderBlock && link.joints.some((joint) => joint.id === slot.id)	pending
src/app/services/mechanism.service.ts	4417	topology-or-consumer	point-topology	const slot = this.joints.find((joint) => joint.id === jointId);	pending
src/app/services/mechanism.service.ts	4418	topology-or-consumer	point-topology	if (!(slot instanceof PrisJoint)) return undefined;	pending
src/app/services/mechanism.service.ts	4419	topology-or-consumer	point-topology	const pin = slot.connectedJoints.find((joint) => !(joint instanceof PrisJoint)) as	pending
src/app/services/mechanism.service.ts	4522	topology-or-consumer	letter-identity	const aId = mountAt ? mountAt.id : this.determineNextLetter();	pending
src/app/services/mechanism.service.ts	4523	topology-or-consumer	letter-identity	const dId = this.determineNextLetter([aId]);	pending
src/app/services/mechanism.service.ts	4564	topology-or-consumer	point-topology	if (!mountAt) this.joints.push(barrelFar);	pending
src/app/services/mechanism.service.ts	4565	topology-or-consumer	point-topology	this.joints.push(barrelNear, pin, rodFar, slider);	pending
src/app/services/mechanism.service.ts	4631	topology-or-consumer	point-topology	this.joints = this.joints.filter((joint) => !interior.has(joint.id));	pending
src/app/services/mechanism.service.ts	4632	topology-or-consumer	point-topology	this.joints = this.joints.filter(	pending
src/app/services/mechanism.service.ts	4634	topology-or-consumer	point-topology	!(joint instanceof RealJoint) ||	pending
src/app/services/mechanism.service.ts	4635	topology-or-consumer	point-topology	this.links.some((candidate) => candidate.joints.includes(joint))	pending
src/app/services/mechanism.service.ts	4640	topology-or-consumer	point-topology	// A surviving mount keeps its own `links` and `connectedJoints` arrays, and	pending
src/app/services/mechanism.service.ts	4648	topology-or-consumer	point-topology	const liveJoints = new Set(this.joints.map((joint) => joint.id));	pending
src/app/services/mechanism.service.ts	4649	topology-or-consumer	point-topology	this.joints.forEach((joint) => {	pending
src/app/services/mechanism.service.ts	4650	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint)) return;	pending
src/app/services/mechanism.service.ts	4652	topology-or-consumer	point-topology	joint.connectedJoints = joint.connectedJoints.filter((other) => liveJoints.has(other.id));	pending
src/app/services/mechanism.service.ts	4690	topology-or-consumer	point-topology	if (joint instanceof PrisJoint) return joint;	pending
src/app/services/mechanism.service.ts	4691	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint)) return undefined;	pending
src/app/services/mechanism.service.ts	4693	topology-or-consumer	compound-material	.find((link): link is SliderBlock => link instanceof SliderBlock)	pending
src/app/services/mechanism.service.ts	4694	topology-or-consumer	point-topology	?.joints.find((member): member is PrisJoint => member instanceof PrisJoint);	pending
src/app/services/mechanism.service.ts	4799	topology-or-consumer	point-topology	for (const slider of this.joints) {	pending
src/app/services/mechanism.service.ts	4800	topology-or-consumer	point-topology	if (!(slider instanceof PrisJoint) || !slider.isFloating) continue;	pending
src/app/services/mechanism.service.ts	4841	topology-or-consumer	compound-material	.find((link): link is SliderBlock => link instanceof SliderBlock)	pending
src/app/services/mechanism.service.ts	4842	topology-or-consumer	point-topology	?.joints.find((joint) => joint.id !== slider.id);	pending
src/app/services/mechanism.service.ts	4869	topology-or-consumer	point-topology	if (pin instanceof PrisJoint) return false;	pending
src/app/services/mechanism.service.ts	4887	topology-or-consumer	compound-material	const existing = pin.links.find((link): link is SliderBlock => link instanceof SliderBlock);	pending
src/app/services/mechanism.service.ts	4888	topology-or-consumer	point-topology	const slider = existing?.joints.find((joint): joint is PrisJoint => joint instanceof PrisJoint);	pending
src/app/services/mechanism.service.ts	4902	topology-or-consumer	compound-material	.find((link): link is SliderBlock => link instanceof SliderBlock)	pending
src/app/services/mechanism.service.ts	4903	topology-or-consumer	point-topology	?.joints.find((joint): joint is PrisJoint => joint instanceof PrisJoint);	pending
src/app/services/mechanism.service.ts	4931	topology-or-consumer	compound-material	const block = slider.links.find((link): link is SliderBlock => link instanceof SliderBlock);	pending
src/app/services/mechanism.service.ts	4932	topology-or-consumer	point-topology	const pin = block?.joints.find(	pending
src/app/services/mechanism.service.ts	4933	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && !(joint instanceof PrisJoint)	pending
src/app/services/mechanism.service.ts	4945	topology-or-consumer	point-topology	const slider = block.joints.find((joint) => joint instanceof PrisJoint) as	pending
src/app/services/mechanism.service.ts	4950	topology-or-consumer	shape-frame	angleRad: slider.slotAngle,	pending
src/app/services/mechanism.service.ts	4968	topology-or-consumer	point-topology	const a = this.joints.find((joint) => joint.id === stash.slotJointAId);	pending
src/app/services/mechanism.service.ts	4969	topology-or-consumer	point-topology	const b = this.joints.find((joint) => joint.id === stash.slotJointBId);	pending
src/app/services/mechanism.service.ts	4973	topology-or-consumer	shape-frame	slider.groundAt(stash.angleRad);	pending
src/app/services/mechanism.service.ts	5024	topology-or-consumer	letter-identity	const prismaticJointId = this.determineNextLetter();	pending
src/app/services/mechanism.service.ts	5025	topology-or-consumer	point-topology	const connectedJoints: Joint[] = [this.activeObjService.selectedJoint];	pending
src/app/services/mechanism.service.ts	5038	topology-or-consumer	point-topology	connectedJoints	pending
src/app/services/mechanism.service.ts	5052	topology-or-consumer	point-topology	this.activeObjService.selectedJoint.connectedJoints.push(prisJoint);	pending
src/app/services/mechanism.service.ts	5059	topology-or-consumer	point-topology	this.joints.push(prisJoint);	pending
src/app/services/mechanism.service.ts	5064	topology-or-consumer	compound-material	(l) => l instanceof SliderBlock	pending
src/app/services/mechanism.service.ts	5068	topology-or-consumer	point-topology	const prismaticJointID = piston.joints.find((j) => j instanceof PrisJoint)!.id;	pending
src/app/services/mechanism.service.ts	5069	topology-or-consumer	point-topology	this.activeObjService.selectedJoint.connectedJoints =	pending
src/app/services/mechanism.service.ts	5070	topology-or-consumer	point-topology	this.activeObjService.selectedJoint.connectedJoints.filter(	pending
src/app/services/mechanism.service.ts	5077	topology-or-consumer	point-topology	const prismaticJointIndex = this.joints.findIndex((j) => j.id === prismaticJointID);	pending
src/app/services/mechanism.service.ts	5078	topology-or-consumer	point-topology	this.joints.splice(prismaticJointIndex, 1);	pending
src/app/services/mechanism.service.ts	5086	topology-or-consumer	point-topology	return this.joints.findIndex((j) => {	pending
src/app/services/mechanism.service.ts	5087	topology-or-consumer	point-topology	if (!(j instanceof RealJoint)) {	pending
src/app/services/mechanism.service.ts	5179	topology-or-consumer	point-topology	const sampleCount = this.masterMechanism()?.joints.length ?? 0;	pending
src/app/services/mechanism.service.ts	5222	topology-or-consumer	point-topology	if (sampleCount === 0 || this.masterMechanism()!.joints[progress].length === 0) {	pending
src/app/services/mechanism.service.ts	5339	topology-or-consumer	point-topology	joints: index(frames.joints[0] ?? []),	pending
src/app/services/mechanism.service.ts	5381	topology-or-consumer	point-topology	const jointFrom = frames.joints[step];	pending
src/app/services/mechanism.service.ts	5382	topology-or-consumer	point-topology	const jointTo = frames.joints[nextStep];	pending
src/app/services/mechanism.service.ts	5384	topology-or-consumer	point-topology	partition.joints.forEach((j) => {	pending
src/app/services/mechanism.service.ts	5385	topology-or-consumer	point-topology	const from = at(jointFrom, where.joints, j.id);	pending
src/app/services/mechanism.service.ts	5386	topology-or-consumer	point-topology	const to = at(jointTo, where.joints, j.id);	pending
src/app/services/mechanism.service.ts	5394	topology-or-consumer	compound-material	if (!(l instanceof RealLink)) {	pending
src/app/services/mechanism.service.ts	5398	topology-or-consumer	compound-material	if (!(link instanceof RealLink)) {	pending
src/app/services/mechanism.service.ts	5401	topology-or-consumer	compound-material	if (l.subset.length > 0) {	pending
src/app/services/mechanism.service.ts	5402	topology-or-consumer	compound-material	l.subset.forEach((subset) => {	pending
src/app/services/mechanism.service.ts	5403	topology-or-consumer	compound-material	if (!(subset instanceof RealLink)) return;	pending
src/app/services/mechanism.service.ts	5404	topology-or-consumer	compound-material	const simulatedSubset = link.subset.find(	pending
src/app/services/mechanism.service.ts	5406	topology-or-consumer	compound-material	candidate instanceof RealLink && candidate.id === subset.id	pending
src/app/services/mechanism.service.ts	5426	topology-or-consumer	shape-frame	f.angleRad = blendAngle(from.angleRad, to.angleRad, blend);	pending
src/app/services/mechanism.service.ts	5444	topology-or-consumer	point-topology	if (this.atStartPose() || !this.masterMechanism()?.joints[0]?.length) {	pending
src/app/services/mechanism.service.ts	5596	topology-or-consumer	point-topology	if (blend > 0 && solved.joints.length >= 2 && target.joints.length >= 2) {	pending
src/app/services/mechanism.service.ts	5597	topology-or-consumer	point-topology	const [sourceStart, sourceEnd] = solved.joints;	pending
src/app/services/mechanism.service.ts	5598	topology-or-consumer	point-topology	const [targetStart, targetEnd] = target.joints;	pending
src/app/services/mechanism.service.ts	5693	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	5808	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	5844	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	5906	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	5909	topology-or-consumer	point-topology	const samples = this.mechanisms[index]?.joints.length ?? 0;	pending
src/app/services/mechanism.service.ts	5943	topology-or-consumer	point-topology	const end = driven.connectedJoints.find((joint) => !(joint as RealJoint).ground);	pending
src/app/services/mechanism.service.ts	5977	topology-or-consumer	point-topology	const driven = mechanism.joints[0]?.find((joint) => (joint as RealJoint).input);	pending
src/app/services/mechanism.service.ts	5978	topology-or-consumer	point-topology	const sealed = driven && this.cylinderAt(this.joints.find((j) => j.id === driven.id));	pending
src/app/services/mechanism.service.ts	6328	topology-or-consumer	point-topology	const drawn = new Map(partition.joints.map((joint) => [joint.id, joint]));	pending
src/app/services/mechanism.service.ts	6355	topology-or-consumer	point-topology	coordinatesAcross(rule, frames.joints),	pending
src/app/services/mechanism.service.ts	6357	topology-or-consumer	point-topology	frames.joints	pending
src/app/services/mechanism.service.ts	6388	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	6399	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending
src/app/services/mechanism.service.ts	6404	topology-or-consumer	point-topology	const coordinates = coordinatesAcross(rule, frames.joints);	pending
src/app/services/mechanism.service.ts	6415	topology-or-consumer	point-topology	seed: new Map(frames.joints[0].map((joint) => [joint.id, { x: joint.x, y: joint.y }])),	pending
src/app/services/mechanism.service.ts	6676	topology-or-consumer	point-topology	const coordinates = coordinatesAcross(rule, frames.joints);	pending
src/app/services/mechanism.service.ts	6677	topology-or-consumer	point-topology	const reach = reachAnchor(coordinates, anchor, frames.joints);	pending
src/app/services/mechanism.service.ts	6698	topology-or-consumer	point-topology	seed: new Map(frames.joints[0].map((joint) => [joint.id, { x: joint.x, y: joint.y }])),	pending
src/app/services/mechanism.service.ts	6746	topology-or-consumer	point-topology	const start = this.mechanisms[index]?.joints[0];	pending
src/app/services/mechanism.service.ts	6762	topology-or-consumer	point-topology	const coordinates = coordinatesAcross(rule, frames.joints);	pending
src/app/services/mechanism.service.ts	6769	topology-or-consumer	point-topology	const reach = reachAnchor(coordinates, { ...anchor, ...where }, frames.joints);	pending
src/app/services/mechanism.service.ts	6895	topology-or-consumer	point-topology	? reachAnchor(coordinatesAcross(this.ruleFor(anchor), frames.joints), anchor, frames.joints)	pending
src/app/services/mechanism.service.ts	6918	topology-or-consumer	point-topology	const start = blendFrame(frames.joints, reach.index, reach.blend);	pending
src/app/services/mechanism.service.ts	6927	topology-or-consumer	point-topology	const own = link.joints.map((joint) => at.get(joint.id)).filter((joint) => !!joint);	pending
src/app/services/mechanism.service.ts	6940	topology-or-consumer	compound-material	if (!(link instanceof RealLink) || !link.d) return [];	pending
src/app/services/mechanism.service.ts	6941	topology-or-consumer	point-topology	const [from, to] = link.joints;	pending
src/app/services/mechanism.service.ts	7052	topology-or-consumer	point-topology	ids: frozenJointIds(this.joints, this.links, this.sealedStructures()),	pending
src/app/services/mechanism.service.ts	7067	topology-or-consumer	point-topology	return link.joints.length > 0 && link.joints.every((joint) => frozen.has(joint.id));	pending
src/app/services/mechanism.service.ts	7240	topology-or-consumer	compound-material	(part): part is RealLink => part instanceof RealLink	pending
src/app/services/mechanism.service.ts	7314	topology-or-consumer	point-topology	(link.joints as RealJoint[]).forEach((joint) => {	pending
src/app/services/mechanism.service.ts	7317	topology-or-consumer	compound-material	l instanceof RealLink &&	pending
src/app/services/mechanism.service.ts	7333	topology-or-consumer	point-topology	return this.links.every((l) => !l.joints.includes(joint));	pending
src/app/services/mechanism.service.ts	7352	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint) || joint.links.length < 2) return;	pending
src/app/services/mechanism.service.ts	7387	topology-or-consumer	point-topology,compound-material	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7394	topology-or-consumer	point-topology	.flatMap((link) => link.joints)	pending
src/app/services/mechanism.service.ts	7421	topology-or-consumer	point-topology,compound-material	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7473	topology-or-consumer	compound-material	if (!(link instanceof RealLink) || link.subset.length === 0) return [link];	pending
src/app/services/mechanism.service.ts	7474	topology-or-consumer	compound-material	if (!link.subset.some((leaf) => doomedLinkIds.has(leaf.id))) return [link];	pending
src/app/services/mechanism.service.ts	7475	topology-or-consumer	compound-material	link.subset = link.subset.filter((leaf) => !doomedLinkIds.has(leaf.id));	pending
src/app/services/mechanism.service.ts	7476	topology-or-consumer	compound-material	if (link.subset.length === 0) return [];	pending
src/app/services/mechanism.service.ts	7498	topology-or-consumer	point-topology,compound-material	link instanceof RealLink && link.subset.length > 0 && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7504	topology-or-consumer	point-topology,compound-material	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7509	topology-or-consumer	compound-material	linksAtJoint.flatMap((link) => [link.id, ...link.subset.map((subset) => subset.id)])	pending
src/app/services/mechanism.service.ts	7527	topology-or-consumer	point-topology	const joint = this.joints.find(	pending
src/app/services/mechanism.service.ts	7530	topology-or-consumer	point-topology	if (joint instanceof RealJoint) this.unWeldJoint(joint);	pending
src/app/services/mechanism.service.ts	7548	topology-or-consumer	compound-material	link instanceof RealLink && link.subset.length > 0	pending
src/app/services/mechanism.service.ts	7549	topology-or-consumer	point-topology	? this.joints.filter(	pending
src/app/services/mechanism.service.ts	7551	topology-or-consumer	point-topology	joint instanceof RealJoint && joint.isWelded && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7553	topology-or-consumer	point-topology	: this.joints.filter(	pending
src/app/services/mechanism.service.ts	7554	topology-or-consumer	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && joint.isWelded	pending
src/app/services/mechanism.service.ts	7568	topology-or-consumer	point-topology,compound-material	link instanceof RealLink && link.subset.length > 0 && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7584	topology-or-consumer	compound-material	compound.subset = compound.subset.filter((leaf) => {	pending
src/app/services/mechanism.service.ts	7585	topology-or-consumer	point-topology	if (!leaf.joints.some((joint) => ids.has(joint.id))) return leaf.joints.length >= 2;	pending
src/app/services/mechanism.service.ts	7586	topology-or-consumer	point-topology	leaf.joints = leaf.joints.filter((joint) => !ids.has(joint.id));	pending
src/app/services/mechanism.service.ts	7587	topology-or-consumer	point-topology	leaf.id = leaf.joints	pending
src/app/services/mechanism.service.ts	7593	topology-or-consumer	point-topology	...leaf.joints.map((joint) => ({ id: joint.id, label: joint.id })),	pending
src/app/services/mechanism.service.ts	7596	topology-or-consumer	point-topology	if (leaf.joints.length < 2) return false;	pending
src/app/services/mechanism.service.ts	7597	topology-or-consumer	compound-material	if (leaf instanceof RealLink) {	pending
src/app/services/mechanism.service.ts	7598	topology-or-consumer	point-topology	if (!leaf.comIsCustom) leaf.CoM = RealLink.determineCenterOfMass(leaf.joints);	pending
src/app/services/mechanism.service.ts	7603	topology-or-consumer	point-topology	for (const joint of compound.joints) {	pending
src/app/services/mechanism.service.ts	7604	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint) || !joint.isWelded || ids.has(joint.id)) continue;	pending
src/app/services/mechanism.service.ts	7605	topology-or-consumer	point-topology,compound-material	const members = compound.subset.filter((leaf) => leaf.joints.includes(joint));	pending
src/app/services/mechanism.service.ts	7614	topology-or-consumer	compound-material	const remaining = compound.subset.filter((link): link is RealLink => link instanceof RealLink);	pending
src/app/services/mechanism.service.ts	7624	topology-or-consumer	point-topology	const sharesWeld = current.joints.some(	pending
src/app/services/mechanism.service.ts	7626	topology-or-consumer	point-topology	joint instanceof RealJoint && joint.isWelded && candidate.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	7662	topology-or-consumer	compound-material	candidate.subset.some((leaf) => leaf.id === remembered)	pending
src/app/services/mechanism.service.ts	7678	topology-or-consumer	compound-material	const leaves = link.subset.length > 0 ? link.subset : [link];	pending
src/app/services/mechanism.service.ts	7681	topology-or-consumer	point-topology	if (leaf.joints.length === 1) {	pending
src/app/services/mechanism.service.ts	7682	topology-or-consumer	point-topology	closest = Math.min(closest, getDistance(force.startCoord, leaf.joints[0]));	pending
src/app/services/mechanism.service.ts	7685	topology-or-consumer	point-topology	for (let first = 0; first < leaf.joints.length - 1; first++) {	pending
src/app/services/mechanism.service.ts	7686	topology-or-consumer	point-topology	for (let second = first + 1; second < leaf.joints.length; second++) {	pending
src/app/services/mechanism.service.ts	7690	topology-or-consumer	point-topology	leaf.joints[first].x,	pending
src/app/services/mechanism.service.ts	7691	topology-or-consumer	point-topology	leaf.joints[first].y,	pending
src/app/services/mechanism.service.ts	7692	topology-or-consumer	point-topology	leaf.joints[second].x,	pending
src/app/services/mechanism.service.ts	7693	topology-or-consumer	point-topology	leaf.joints[second].y	pending
src/app/services/mechanism.service.ts	7733	topology-or-consumer	compound-material	if (!(force.link instanceof RealLink)) continue;	pending
src/app/services/mechanism.service.ts	7743	topology-or-consumer	compound-material	if (!(selectedLink instanceof RealLink)) return undefined;	pending
src/app/services/multi-edit.service.ts	42	topology-or-consumer	point-topology	this.mechanism.joints,	pending
src/app/services/multi-edit.service.ts	51	topology-or-consumer	point-topology	if (!parts.every((part): part is RealJoint => part instanceof RealJoint)) return undefined;	pending
src/app/services/multi-edit.service.ts	65	topology-or-consumer	compound-material	if (!parts.every((part): part is RealLink => part instanceof RealLink)) return undefined;	pending
src/app/services/multi-edit.service.ts	124	topology-or-consumer	point-topology	const joints = this.joints(refs);	pending
src/app/services/multi-edit.service.ts	127	topology-or-consumer	point-topology	'selection.joints-only',	pending
src/app/services/multi-edit.service.ts	163	topology-or-consumer	point-topology,compound-material	link.joints.length !== 2 || link.subset.length > 0 || this.mechanism.cylinderOfBar(link)	pending
src/app/services/multi-edit.service.ts	214	topology-or-consumer	point-topology	const joints = this.joints(refs);	pending
src/app/services/multi-edit.service.ts	217	topology-or-consumer	point-topology	'selection.joints-only',	pending
src/app/services/multi-edit.service.ts	248	topology-or-consumer	point-topology	const joints = this.joints(refs);	pending
src/app/services/multi-edit.service.ts	251	topology-or-consumer	point-topology	'selection.joints-only',	pending
src/app/services/multi-edit.service.ts	292	topology-or-consumer	point-topology	const joints = this.joints(refs);	pending
src/app/services/multi-edit.service.ts	295	topology-or-consumer	point-topology	code: 'selection.joints-only',	pending
src/app/services/multi-edit.service.ts	322	topology-or-consumer	point-topology	const joints = this.joints(refs)!;	pending
src/app/services/multi-edit.service.ts	336	topology-or-consumer	point-topology	const joints = this.joints(refs);	pending
src/app/services/multi-edit.service.ts	339	topology-or-consumer	point-topology	code: 'selection.joints-only',	pending
src/app/services/multi-edit.service.ts	360	topology-or-consumer	point-topology	const joints = this.joints(refs)!;	pending
src/app/services/multi-edit.service.ts	424	topology-or-consumer	point-topology	this.mechanism.joints,	pending
src/app/services/number-unit-parser.service.ts	349	topology-or-consumer	shape-frame	* The unit link.massMoI is *stored* in, per length system — the one the	pending
src/app/services/selection-batch.service.ts	131	selection	point-topology	const joint = mechanism.joints.find(	pending
src/app/services/selection-batch.service.ts	133	selection	point-topology	candidate instanceof RealJoint && candidate.id === ref.id	pending
src/app/services/selection-batch.service.ts	178	selection	point-topology	root.joints.forEach((joint) => orphanCandidates.add(joint.id));	pending
src/app/services/selection-batch.service.ts	198	selection	point-topology	linked.root.joints.forEach((joint) => orphanCandidates.add(joint.id));	pending
src/app/services/selection-batch.service.ts	210	selection	point-topology	const selectedOnRoot = root.joints.filter((joint) => selectedJointIds.has(joint.id));	pending
src/app/services/selection-batch.service.ts	212	selection	compound-material	if (root instanceof SliderBlock) {	pending
src/app/services/selection-batch.service.ts	214	selection	point-topology	root.joints.forEach((joint) => removeJointIds.add(joint.id));	pending
src/app/services/selection-batch.service.ts	215	selection	compound-material	} else if (!(root instanceof RealLink) || root.subset.length === 0) {	pending
src/app/services/selection-batch.service.ts	216	selection	point-topology	if (root.joints.length - selectedOnRoot.length < 2) removeRoots.add(root);	pending
src/app/services/selection-batch.service.ts	218	selection	compound-material	const survivors = root.subset.filter(	pending
src/app/services/selection-batch.service.ts	219	selection	point-topology	(leaf) => leaf.joints.filter((joint) => !selectedJointIds.has(joint.id)).length >= 2	pending
src/app/services/selection-batch.service.ts	228	selection	point-topology	root.joints.some((joint) => joint.id === id && !selectedJointIds.has(id))	pending
src/app/services/selection-batch.service.ts	245	selection	compound-material	if (root instanceof RealLink) removedOwners.add(root);	pending
src/app/services/selection-batch.service.ts	250	selection	point-topology	if (!root.joints.some((joint) => plan.selectedJointIds.has(joint.id))) return [root];	pending
src/app/services/selection-batch.service.ts	251	selection	compound-material	if (!(root instanceof RealLink) || root.subset.length === 0) {	pending
src/app/services/selection-batch.service.ts	253	selection	point-topology	return root.joints.length >= 2 ? [root] : [];	pending
src/app/services/selection-batch.service.ts	262	selection	point-topology	mechanism.joints = mechanism.joints.filter((joint) => !plan.removeJointIds.has(joint.id));	pending
src/app/services/selection-batch.service.ts	275	selection	point-topology	root.joints.forEach((joint) => joints.add(joint));	pending
src/app/services/selection-batch.service.ts	300	selection	point-topology	mechanism.links.filter((root) => root.joints.includes(part.object)).forEach(addRoot);	pending
src/app/services/selection-batch.service.ts	308	selection	point-topology	[...roots].forEach((root) => root.joints.forEach((joint) => joints.add(joint)));	pending
src/app/services/selection-batch.service.ts	309	selection	point-topology	for (const joint of [...joints]) {	pending
src/app/services/selection-batch.service.ts	310	selection	point-topology	if (!(joint instanceof RealJoint)) continue;	pending
src/app/services/selection-batch.service.ts	312	selection	compound-material	(link): link is SliderBlock => link instanceof SliderBlock	pending
src/app/services/selection-batch.service.ts	315	selection	point-topology	block.joints.forEach((member) => joints.add(member));	pending
src/app/services/selection-batch.service.ts	316	selection	point-topology	const slider = block.joints.find(	pending
src/app/services/selection-batch.service.ts	317	selection	point-topology	(member): member is PrisJoint => member instanceof PrisJoint	pending
src/app/services/selection-batch.service.ts	324	selection	point-topology	if (joint instanceof PrisJoint && joint.isFloating) {	pending
src/app/services/selection-batch.service.ts	343	selection	point-topology	return { resolved, joints: [...joints], roots: [...roots] };	pending
src/app/services/selection-batch.service.ts	354	selection	point-topology	...mechanism.joints.map((joint) => joint.name),	pending
src/app/services/selection-batch.service.ts	361	selection	point-topology	for (const source of closure.joints) {	pending
src/app/services/selection-batch.service.ts	362	selection	letter-identity	const id = mechanism.determineNextLetter(reserved);	pending
src/app/services/selection-batch.service.ts	371	selection	point-topology	const mapped = source.joints.map((joint) => jointMap.get(joint)!);	pending
src/app/services/selection-batch.service.ts	377	selection	compound-material	if (source instanceof SliderBlock) {	pending
src/app/services/selection-batch.service.ts	379	selection	compound-material	} else if (source instanceof RealLink) {	pending
src/app/services/selection-batch.service.ts	380	selection	compound-material	const subsets = source.subset.map(copyLink);	pending
src/app/services/selection-batch.service.ts	385	selection	shape-frame	source.massMoI,	pending
src/app/services/selection-batch.service.ts	399	selection	point-topology	source.joints.find((joint) => joint.id === source.fixedLocation.fixedPoint)!	pending
src/app/services/selection-batch.service.ts	406	selection	point-topology	for (const source of closure.joints) {	pending
src/app/services/selection-batch.service.ts	407	selection	point-topology	if (!(source instanceof PrisJoint)) continue;	pending
src/app/services/selection-batch.service.ts	409	selection	point-topology	if (!(copy instanceof PrisJoint) || !source.isFloating) continue;	pending
src/app/services/selection-batch.service.ts	418	selection	compound-material	closure.roots.filter((root): root is RealLink => root instanceof RealLink)	pending
